2015-06-08 12:25:03.000+0000,0,-0.3148220479,-0.9024956822,0.3175265789,-6.99
2015-06-08 12:26:08.000+0000,0,-0.3182942569,-0.9010823369,0.3193901777,-7.20
2015-06-08 12:27:12.000+0000,0,-0.3137044311,-0.9062309861,0.3087754846,-6.88
2015-06-08 12:28:05.000+0000,0,-0.3160319030,-0.8940863609,0.3410156369,-7.15
2015-06-08 12:29:20.000+0000,0,-0.2817301452,-0.8725341558,0.4138725996,-5.51
2015-06-08 12:30:03.000+0000,0,-0.2840874493,-0.8766791224,0.4040391743,-5.59
2015-06-08 12:31:07.000+0000,0,-0.2876681983,-0.8663357496,0.4200792015,-5.92
2015-06-08 12:32:11.000+0000,0,-0.3013699055,-0.8776285648,0.3865695596,-6.55
2015-06-08 12:33:05.000+0000,0,-0.2972873151,-0.8839328289,0.3798204064,-6.23
2015-06-08 12:34:21.000+0000,0,-0.3060248494,-0.8778212070,0.3868245482,-6.80
2015-06-08 12:35:04.000+0000,0,-0.2917127907,-0.8966037035,0.3561170697,-5.76
2015-06-08 12:36:03.000+0000,0,-0.3066487610,-0.8865613937,0.3660319149,-6.73
2015-06-08 12:37:07.000+0000,0,-0.2942382693,-0.8770127892,0.3919759095,-6.16
2015-06-08 12:38:11.000+0000,0,-0.2772189677,-0.8549668789,0.4468397498,-5.48
2015-06-08 12:39:20.000+0000,0,-0.2731825113,-0.8617702723,0.4382351339,-5.17
2015-06-08 12:40:03.000+0000,0,-0.2734944522,-0.8631890416,0.4350314736,-5.17
2015-06-08 12:41:07.000+0000,0,-0.2802436054,-0.8716742396,0.4165825844,-5.44
2015-06-08 12:42:11.000+0000,0,-0.2840549052,-0.8615912795,0.4328179359,-5.77
2015-06-08 12:43:05.000+0000,0,-0.2987440228,-0.8785536289,0.3909830749,-6.38
2015-06-08 12:44:20.000+0000,0,-0.3010253906,-0.8815999627,0.3838948607,-6.47
2015-06-08 12:45:11.000+0000,0,-0.3039794862,-0.8897650838,0.3617323041,-6.53
2015-06-08 12:46:07.000+0000,0,-0.3034315407,-0.8870307207,0.3685140014,-6.54
2015-06-08 12:47:11.000+0000,0,-0.2728868127,-0.8666476607,0.4289930463,-5.09
2015-06-08 12:48:05.000+0000,0,-0.2730658650,-0.8786485195,0.4081298709,-4.95
2015-06-08 12:49:20.000+0000,0,-0.2713134885,-0.8785942793,0.4097032249,-4.85
2015-06-08 12:50:13.000+0000,0,-0.2545817196,-0.8771647215,0.4188151062,-3.94
2015-06-08 12:51:07.000+0000,0,-0.2913655639,-0.8944688439,0.3608669639,-5.77
2015-06-08 12:52:11.000+0000,0,-0.2926459312,-0.8966986537,0.3554877341,-5.81
2015-06-08 12:53:05.000+0000,0,-0.2942464054,-0.8953830004,0.3568847775,-5.92
